user_id,timestamp,dwell_mean,dwell_std,dwell_cv,flight_mean,flight_std,flight_cv,timing_entropy,total_duration,wpm,dg_th,dg_he,dg_qu,dg_br,dg_ow,dg_fo,dg_ju,dg_ov,dg_er,dg_la,dg_sp,tg_the,tg_bro,tg_own,tg_ove,tg_ver,kd_e,kd_o,kd_t,kd_h,kd_r,kd_u,kd_space,backspace_rate
user3,2026-02-25T22:22:00.584342,119.27,30.26,0.2537,352.89,216.99,0.6149,2.0787,16232.72,27.35,180.07,196.86,173.45,233.73,157.52,468.61,188.23,561.48,220.7,202.83,307.75,376.93,504.29,582.91,772.3,431.52,154.53,117.13,124.75,82.79,97.84,92.65,116.43,0.0541
user3,2026-02-27T22:38:34.142241,94.0,36.65,0.3899,215.73,125.77,0.583,2.0815,10354.84,44.04,161.36,122.24,247.17,0.0,203.68,101.89,155.12,252.74,133.46,101.03,170.52,283.61,0.0,358.5,370.52,251.24,156.98,80.65,95.0,90.25,145.36,82.91,57.32,0.0789
user3,2026-02-27T22:38:45.976243,92.66,34.74,0.3749,223.0,150.59,0.6753,1.812,10258.1,43.28,151.67,246.95,180.08,153.14,134.22,124.9,174.45,242.73,124.74,122.77,158.89,398.62,295.21,268.8,336.23,218.24,116.97,82.07,98.16,69.62,133.15,81.44,64.78,0.0541
user3,2026-02-27T22:38:54.972943,86.45,33.32,0.3854,186.24,93.79,0.5036,2.095,7821.94,53.7,162.83,141.84,288.46,189.16,113.36,121.68,167.92,252.28,153.74,121.94,194.13,304.67,337.4,252.83,352.8,254.26,149.78,78.56,91.0,80.55,94.74,82.25,55.14,0.0
user3,2026-02-27T22:39:08.131544,88.63,24.57,0.2772,236.41,205.4,0.8688,1.1698,11347.88,39.13,146.88,112.77,171.93,108.29,0.0,166.48,167.32,1346.15,91.93,124.7,173.9,259.66,257.66,0.0,1501.53,247.31,119.88,77.2,93.3,78.17,135.48,86.94,72.42,0.0811
user3,2026-02-27T22:39:31.327787,88.43,30.57,0.3457,223.87,109.42,0.4887,2.3729,10745.91,42.43,166.2,137.88,180.75,140.57,465.96,196.85,168.37,237.28,111.47,147.83,175.59,304.08,0.0,648.08,411.69,285.87,145.75,66.38,100.0,80.44,132.75,78.29,69.98,0.0789
user3,2026-02-27T22:39:42.013349,87.59,31.15,0.3557,218.71,167.23,0.7646,1.2411,9186.0,45.72,200.9,121.21,1203.11,159.99,132.88,156.19,158.72,314.25,170.92,177.46,166.55,322.11,428.08,280.31,514.07,370.75,133.43,80.0,95.16,75.81,141.17,72.61,67.0,0.0
user3,2026-02-27T22:39:54.732951,91.32,36.17,0.3961,227.19,155.04,0.6824,1.927,11813.89,39.61,175.98,134.43,221.33,196.68,136.1,22.68,199.29,245.35,138.17,147.36,179.01,310.41,333.44,308.34,371.05,263.87,151.99,76.89,97.37,77.27,151.17,84.27,69.17,0.1282
user3,2026-02-27T22:41:08.011296,98.7,33.88,0.3433,189.96,58.3,0.3069,2.6223,8358.44,51.68,174.81,129.87,253.82,213.72,176.92,111.91,147.79,230.06,159.01,158.99,186.77,304.68,367.66,322.75,432.72,361.67,150.37,92.91,73.12,93.56,137.39,101.84,75.56,0.0278
user3,2026-02-27T22:41:16.573463,92.19,30.15,0.3271,171.76,68.3,0.3976,2.3543,7557.26,57.16,182.98,120.96,145.23,128.42,139.08,114.78,137.79,228.51,99.32,146.13,150.91,303.94,277.49,294.26,350.98,221.78,139.04,90.61,98.84,76.77,143.65,84.65,68.8,0.0278
user3,2026-02-27T22:41:25.498163,94.84,30.69,0.3236,181.25,83.55,0.461,1.7303,7974.89,52.67,198.15,123.85,131.41,150.23,141.15,128.36,172.33,210.64,0.0,161.26,160.75,322.0,287.0,309.3,330.78,0.0,142.38,94.51,107.58,95.93,146.71,83.19,67.32,0.0286
user3,2026-02-27T22:41:34.772271,88.66,29.88,0.337,199.47,132.41,0.6638,1.8199,8377.88,50.13,165.81,101.18,317.14,99.24,111.37,137.66,155.22,236.38,112.61,169.8,214.81,266.99,257.23,309.18,330.27,206.5,140.11,84.57,101.09,79.69,142.54,79.66,65.55,0.0
user3,2026-02-27T22:41:43.948112,96.51,37.14,0.3848,184.37,103.66,0.5623,1.6142,8112.34,53.25,151.28,143.58,166.32,131.61,120.38,139.24,152.35,251.97,103.87,136.15,158.64,294.86,284.2,286.06,414.46,266.36,173.84,97.58,92.76,86.03,152.57,83.26,65.45,0.0278
user3,2026-02-27T22:41:52.370360,89.47,30.57,0.3417,175.96,58.1,0.3302,2.6113,7390.43,56.83,159.41,120.37,168.24,137.47,134.73,147.59,188.61,251.3,117.37,159.64,160.67,279.78,304.7,270.97,386.1,252.17,154.33,86.1,93.32,78.89,130.97,92.34,63.0,0.0
user3,2026-02-27T22:42:04.083271,90.52,30.51,0.3371,219.46,103.25,0.4705,2.4316,10534.06,43.29,154.22,167.39,172.91,123.35,172.14,474.42,176.94,356.09,94.51,193.39,162.94,321.61,0.0,389.63,514.44,252.86,127.36,78.53,81.06,93.65,157.88,91.13,69.55,0.0789
user3,2026-02-27T22:42:14.904290,88.79,29.83,0.336,218.96,120.08,0.5484,1.945,9634.04,44.84,162.84,149.23,221.49,139.1,189.38,204.09,182.16,250.37,122.0,130.86,172.06,312.07,322.04,379.17,422.29,293.92,148.27,84.62,92.92,80.4,126.0,84.03,63.3,0.0278
user3,2026-02-27T22:42:23.762187,91.32,36.25,0.397,193.74,81.25,0.4194,2.2348,8137.08,51.62,158.54,115.73,187.71,148.27,151.31,152.66,157.84,245.46,121.78,189.47,164.44,274.27,304.77,289.79,403.86,280.18,167.85,74.07,95.43,78.01,135.94,80.91,61.26,0.0
user3,2026-02-27T22:42:36.760717,95.06,38.42,0.4042,226.25,139.22,0.6153,2.0,12217.62,40.27,162.37,165.86,323.26,166.93,142.41,132.3,177.24,246.82,162.33,191.51,150.64,323.75,299.61,269.19,394.26,309.77,134.3,83.02,98.11,88.73,103.31,86.54,66.39,0.1463
user3,2026-02-27T22:42:51.223323,105.11,36.65,0.3487,271.68,170.69,0.6283,2.0807,13040.8,34.97,159.81,157.07,134.28,165.72,130.07,181.87,234.47,304.72,65.78,141.6,188.26,347.8,383.55,300.47,480.13,241.18,153.03,97.77,95.3,93.39,177.9,91.41,63.29,0.0789
user3,2026-02-27T22:43:14.150451,112.1,40.92,0.365,212.51,86.55,0.4073,2.314,8925.58,47.06,148.3,155.45,444.57,163.22,160.7,167.76,144.63,247.63,190.31,159.46,188.42,303.74,341.65,293.28,434.14,376.82,183.7,81.38,124.98,93.65,148.31,104.24,79.22,0.0
user3,2026-02-27T22:43:24.784880,99.58,34.81,0.3496,220.08,120.81,0.5489,1.9051,9683.42,44.61,159.48,160.36,196.86,203.91,172.44,162.27,154.63,274.71,125.35,145.72,164.47,319.84,355.48,345.39,417.36,268.0,156.71,94.24,93.04,93.14,128.01,107.78,67.59,0.0278
user3,2026-02-27T22:43:34.851103,100.42,37.17,0.3701,205.0,80.38,0.3921,2.3307,8609.98,48.78,269.28,144.5,188.18,173.39,192.27,144.66,168.96,256.76,129.7,159.78,175.35,413.78,289.79,360.67,434.65,307.59,145.25,86.16,107.6,89.5,158.59,79.6,71.75,0.0
user3,2026-02-27T22:43:44.066116,106.55,34.08,0.3198,204.98,73.18,0.357,2.4518,8609.02,48.79,179.51,138.59,157.29,170.39,160.48,139.23,165.71,267.15,128.22,183.32,192.95,318.1,373.51,432.38,410.61,271.68,169.33,101.02,102.24,100.38,106.43,112.75,71.62,0.0
user3,2026-02-27T22:43:55.769399,99.95,32.99,0.3301,234.3,146.16,0.6238,1.6591,10309.15,41.9,176.86,148.06,505.39,230.29,126.75,155.9,167.65,248.87,136.54,140.3,178.82,324.92,394.39,278.56,390.61,278.28,163.9,89.82,101.11,87.05,140.71,82.14,68.79,0.0278
user3,2026-02-27T22:44:05.657670,94.7,33.8,0.3569,204.37,129.88,0.6355,1.6823,8992.4,48.04,169.21,136.45,209.26,316.33,126.07,115.2,162.73,234.65,99.44,136.13,167.57,305.65,492.99,288.17,396.97,261.76,147.91,81.69,81.69,84.54,131.69,84.87,62.5,0.0278
user3,2026-02-27T22:44:35.727808,107.71,36.19,0.336,215.26,93.05,0.4323,2.3309,9471.36,45.61,178.5,140.97,176.55,169.58,179.18,118.86,175.76,266.75,104.96,179.15,180.85,319.47,316.87,299.93,415.88,254.09,148.99,92.61,108.43,83.99,157.82,90.38,75.28,0.0278
user3,2026-02-27T22:44:48.385393,104.24,32.42,0.311,255.62,136.26,0.5331,2.2831,11758.39,37.76,173.23,150.27,270.89,236.23,147.17,661.84,174.23,293.09,116.8,171.08,234.18,323.49,374.04,764.29,464.6,288.31,152.47,90.95,97.98,103.87,135.09,97.08,80.37,0.0541
user3,2026-02-27T22:44:59.394984,108.73,49.7,0.4571,238.41,156.16,0.655,1.85,10013.03,41.95,163.67,175.79,195.93,187.8,148.17,144.34,165.75,717.06,163.58,153.34,239.57,339.46,355.76,298.72,986.55,433.07,163.33,113.71,134.73,86.77,149.72,80.44,79.91,0.0
user3,2026-02-27T22:45:10.793617,101.37,29.54,0.2915,256.66,279.72,1.0899,0.8258,10779.55,38.96,165.61,162.82,136.8,186.51,141.15,136.47,170.73,242.24,78.96,167.66,206.96,328.43,340.85,274.99,394.65,231.37,142.84,83.51,103.3,95.06,137.24,106.58,85.64,0.0
user3,2026-02-27T22:45:22.324691,99.87,35.01,0.3506,234.84,147.36,0.6275,1.9521,10332.85,41.81,188.27,135.44,171.94,118.69,135.72,561.98,237.45,558.4,60.56,152.71,173.64,323.71,292.73,302.95,718.32,220.48,162.25,82.1,107.48,84.99,152.8,82.2,70.31,0.0278
user3,2026-02-27T22:45:33.756949,105.36,35.99,0.3416,225.53,105.22,0.4666,2.4394,10825.22,42.12,188.53,184.71,111.08,205.49,167.04,156.32,202.83,325.24,22.65,188.64,219.63,344.6,344.75,309.89,569.77,267.18,187.34,101.6,95.16,86.59,138.18,81.41,76.09,0.0789
user3,2026-02-27T22:45:44.860891,99.16,33.39,0.3367,239.2,137.6,0.5753,2.2326,10524.72,41.05,167.49,152.45,154.3,136.53,103.78,127.36,186.96,255.6,129.01,378.44,217.83,319.94,306.1,348.63,418.16,291.58,156.03,90.2,100.11,85.51,140.92,91.86,69.61,0.0278
user3,2026-02-27T22:45:55.344241,103.53,36.26,0.3503,216.04,119.85,0.5548,2.1664,9505.68,45.45,162.44,132.23,165.62,153.62,122.11,179.94,181.12,250.22,102.76,151.03,189.36,294.67,291.49,276.17,401.17,253.71,174.62,81.61,84.31,92.93,141.01,74.89,76.29,0.0278
user3,2026-02-27T22:46:07.819732,111.02,32.11,0.2893,274.7,180.25,0.6562,1.983,11537.36,36.4,173.98,167.99,198.66,278.71,107.92,178.99,171.73,288.05,154.0,125.58,308.52,341.98,397.72,281.32,436.25,302.21,178.0,87.64,115.36,103.21,146.81,112.42,91.67,0.0
user3,2026-02-27T22:46:16.367446,104.41,34.94,0.3347,191.48,57.69,0.3013,3.0555,8042.07,52.23,139.81,156.78,186.62,141.89,102.17,130.23,191.89,260.61,111.3,132.64,209.16,296.59,292.9,278.95,400.82,251.51,164.92,87.04,116.52,101.76,148.47,74.05,76.07,0.0
user3,2026-02-27T22:46:25.027838,96.04,34.6,0.3603,191.59,98.31,0.5131,1.8563,8046.74,52.2,155.11,153.27,178.01,150.05,150.9,134.12,163.17,263.84,99.46,192.58,169.41,308.37,263.6,297.89,369.73,205.35,156.89,92.45,80.57,94.78,129.94,74.13,67.74,0.0
user3,2026-02-27T22:46:38.464108,107.38,30.51,0.2841,252.69,147.2,0.5825,2.2881,12634.65,37.04,168.94,162.0,217.33,0.0,166.24,205.62,148.26,311.68,147.25,179.46,159.36,330.94,0.0,310.2,458.35,293.92,137.16,99.78,98.42,93.35,102.69,110.61,74.97,0.1026
user3,2026-02-27T22:46:52.892272,96.67,34.27,0.3545,236.38,139.63,0.5907,1.9125,13709.96,35.01,141.66,132.18,453.79,189.37,143.26,167.27,184.54,922.77,150.66,139.11,228.84,285.85,326.01,294.21,1212.33,0.0,125.86,91.1,89.37,82.34,125.65,119.47,76.43,0.2
user3,2026-02-27T22:47:21.066859,109.9,32.32,0.2941,229.76,123.31,0.5367,1.8432,10109.5,42.73,149.98,209.46,213.77,225.14,143.86,118.51,197.35,271.85,142.14,185.21,176.48,359.44,444.72,307.23,407.36,277.65,163.5,113.37,117.32,100.73,123.3,111.94,77.69,0.0278
user3,2026-02-27T22:47:30.384638,111.52,35.62,0.3194,201.17,76.04,0.378,2.5805,8449.16,49.71,180.65,186.68,150.71,188.68,175.92,447.72,221.13,253.33,119.8,189.23,183.21,367.33,337.99,344.18,383.88,250.35,167.54,111.33,146.22,93.74,145.9,104.02,74.88,0.0
user3,2026-02-27T22:47:40.599749,103.81,34.45,0.3319,217.62,171.25,0.7869,1.1364,9575.32,45.12,143.19,170.65,195.75,189.66,154.3,183.81,176.82,282.05,90.93,205.26,153.03,313.84,382.27,326.28,403.19,212.07,142.84,92.56,105.53,93.52,162.33,81.06,74.24,0.0278
user3,2026-02-27T22:47:50.291212,103.07,33.62,0.3261,214.43,112.89,0.5264,1.66,9006.15,46.63,148.23,144.01,205.65,197.16,153.18,208.22,201.43,357.52,108.23,161.04,274.49,292.25,339.7,346.39,505.64,256.35,168.38,85.56,122.93,91.79,144.98,84.52,69.92,0.0
user3,2026-02-27T22:48:12.776169,109.1,32.3,0.2961,229.04,103.63,0.4525,2.204,10077.69,42.87,140.3,214.85,218.2,246.37,159.77,192.26,328.92,279.96,95.2,173.16,217.01,355.15,0.0,511.36,436.68,251.91,151.69,89.67,135.25,102.33,167.88,108.29,78.5,0.0278
user3,2026-02-27T22:48:26.015652,100.41,31.04,0.3092,238.35,194.63,0.8166,1.1061,12394.13,36.79,181.3,195.26,178.53,151.4,156.14,191.22,184.97,280.52,116.49,187.18,173.06,376.56,302.96,305.32,413.09,249.06,149.13,93.46,121.74,89.37,146.62,93.09,71.06,0.1316
user3,2026-02-27T22:48:42.830866,113.59,26.38,0.2322,252.25,171.7,0.6807,1.404,11099.09,38.92,136.29,329.84,201.35,438.53,190.21,161.95,232.73,328.14,96.64,135.28,184.7,466.13,622.11,355.89,472.42,240.92,144.7,113.19,121.02,104.31,133.97,106.11,86.83,0.0278
user3,2026-02-27T22:48:53.846832,118.13,35.75,0.3026,244.82,133.55,0.5455,1.999,10282.56,40.85,163.0,222.29,229.58,242.63,143.29,168.28,237.67,294.36,201.2,178.54,186.47,385.28,422.12,315.1,480.4,387.24,167.66,108.25,123.34,105.43,130.29,111.97,84.35,0.0
user3,2026-02-27T22:49:05.921900,117.46,33.54,0.2855,256.81,157.68,0.614,2.0251,11299.44,37.17,186.65,154.79,154.61,167.99,151.95,247.26,185.21,739.78,221.06,153.03,266.41,341.45,735.83,303.8,1160.46,641.74,166.82,125.77,99.44,102.03,108.84,105.92,90.58,0.0286
user3,2026-02-27T22:49:16.349660,116.23,32.84,0.2825,215.35,90.55,0.4205,2.4218,9475.3,45.59,132.99,164.72,174.79,209.06,150.72,148.04,177.64,387.89,116.29,122.75,169.95,297.71,374.63,338.8,578.71,307.1,168.62,120.16,130.83,94.37,140.74,95.42,80.28,0.0278
user3,2026-02-27T22:49:27.429179,110.69,29.75,0.2688,232.33,107.39,0.4622,2.2766,10222.42,42.26,136.61,217.46,173.79,0.0,387.1,167.41,184.74,342.79,111.33,161.94,195.25,354.07,0.0,534.72,521.1,289.64,164.97,105.19,130.97,97.96,143.87,101.07,74.48,0.0278
user3,2026-02-27T22:49:37.526511,113.11,36.55,0.3231,219.12,116.81,0.5331,1.9624,9203.04,45.64,148.44,179.51,234.91,171.56,139.96,148.9,177.57,324.01,82.6,143.19,221.74,327.95,330.73,302.92,1064.51,823.11,151.1,98.56,135.51,104.64,183.39,113.74,67.89,0.0
user3,2026-02-27T22:49:49.669613,117.24,44.05,0.3757,238.16,142.88,0.5999,1.533,10478.91,41.23,179.65,220.06,239.23,141.0,139.58,134.83,176.95,282.65,375.7,132.14,215.1,399.71,356.85,357.09,410.17,503.22,218.57,116.21,121.35,116.82,117.05,103.62,81.71,0.0278
user6,2026-02-28T09:54:44.952073,138.15,35.42,0.2564,340.99,243.0,0.7126,1.726,15003.63,28.79,233.2,208.52,165.68,434.99,465.95,195.44,197.83,315.56,270.51,244.06,150.06,441.72,667.75,732.56,532.94,487.89,186.59,103.61,147.5,170.28,136.84,90.0,130.6,0.0278
user6,2026-02-28T09:55:19.101414,135.44,42.03,0.3103,350.48,269.07,0.7677,1.8458,16486.0,26.93,221.12,138.07,172.77,354.13,326.16,244.14,198.69,318.74,222.41,212.38,159.73,407.76,577.19,591.52,528.69,432.36,175.67,121.54,137.89,149.91,140.6,98.5,121.28,0.0811
user6,2026-02-28T09:57:32.078676,146.87,36.9,0.2512,359.88,237.67,0.6604,1.9758,15834.91,26.52,186.15,230.95,198.22,351.62,1095.26,229.01,242.95,341.57,228.88,536.8,181.21,417.1,1129.87,1298.01,534.03,421.34,171.54,128.66,185.25,163.06,139.32,95.05,139.8,0.0286
user6,2026-02-28T09:58:07.988912,159.33,45.49,0.2855,354.56,232.82,0.6567,2.106,15600.55,26.92,188.93,250.05,148.72,354.64,145.29,214.42,219.43,289.18,218.09,209.12,281.94,438.98,573.06,0.0,459.78,388.69,183.69,154.97,201.22,167.28,157.45,113.56,127.97,0.0286
user6,2026-02-28T09:58:26.094434,154.99,34.98,0.2257,365.15,299.48,0.8202,1.3949,15336.23,27.39,258.94,220.12,196.19,334.62,144.86,212.05,171.34,363.14,229.8,460.88,184.03,479.06,618.32,442.53,521.68,388.35,176.97,152.05,185.7,155.61,150.21,113.9,130.02,0.0
user6,2026-02-28T09:59:35.378622,140.1,36.59,0.2612,323.53,246.07,0.7606,1.3974,13588.46,30.91,186.0,243.34,167.95,327.43,273.18,191.69,206.16,776.96,208.55,182.21,223.17,429.33,521.79,652.26,986.17,417.76,129.68,121.15,123.46,138.65,150.11,90.67,139.27,0.0
user6,2026-02-28T09:59:51.121117,148.37,37.76,0.2545,299.69,176.54,0.5891,2.1781,13785.87,31.34,198.14,438.82,206.9,510.39,317.97,187.54,255.9,340.45,239.37,189.46,176.99,634.63,694.42,556.62,528.12,427.05,192.22,131.06,169.02,163.35,162.23,97.41,135.92,0.0556
user6,2026-02-28T10:00:43.656160,145.96,36.62,0.2509,308.0,249.61,0.8104,1.3567,12936.21,32.47,206.36,167.67,222.91,372.24,0.0,185.23,168.44,372.29,231.31,213.83,136.23,374.04,559.72,1726.6,550.39,409.42,167.33,148.25,171.05,160.66,144.54,110.77,131.72,0.0
user6,2026-02-28T10:00:57.696297,145.91,35.12,0.2407,297.64,212.95,0.7155,1.8421,12500.91,33.6,230.48,221.68,236.13,349.8,216.21,224.53,208.69,319.58,238.99,178.55,142.38,452.16,648.31,446.6,508.6,428.01,168.3,131.35,157.53,167.7,156.24,89.37,138.73,0.0
user6,2026-02-28T10:01:12.069567,144.73,41.68,0.288,308.27,226.7,0.7354,1.5585,12655.74,33.19,199.42,182.18,244.36,592.67,161.41,210.75,212.0,338.9,223.55,177.52,158.21,381.6,822.02,364.45,526.7,411.35,157.64,127.56,164.42,145.7,129.57,97.04,118.5,0.0
user6,2026-02-28T10:01:34.722553,123.51,40.26,0.326,370.53,325.65,0.8789,1.3932,21119.97,22.73,210.91,196.47,257.48,285.34,257.76,570.03,212.44,319.26,284.92,196.16,175.08,403.84,483.09,498.86,442.98,408.63,161.66,115.92,140.41,117.28,158.28,67.25,118.91,0.175
user6,2026-02-28T10:01:50.733298,123.02,39.79,0.3235,281.39,164.74,0.5855,2.3299,14632.4,31.98,204.67,165.64,211.78,340.71,286.53,198.16,182.9,0.0,232.67,225.87,151.03,370.3,551.02,508.4,0.0,403.48,134.59,131.47,127.61,128.91,123.38,84.6,117.51,0.1282
user6,2026-02-28T10:03:11.404812,141.43,49.04,0.3468,368.35,256.22,0.6956,2.2671,65546.47,6.77,182.66,224.75,201.4,408.75,192.52,212.53,131.75,358.12,224.88,486.84,230.78,407.42,614.21,421.6,508.86,375.61,180.89,117.1,186.44,156.08,142.7,101.38,125.39,0.0811
user6,2026-02-28T10:03:27.247604,129.46,37.95,0.2931,267.38,135.5,0.5068,2.2768,14282.82,30.25,180.34,221.1,183.06,320.94,291.92,251.57,148.81,0.0,227.08,194.41,159.94,401.43,538.91,489.47,0.0,427.05,158.96,116.96,165.36,140.27,143.48,95.84,125.27,0.0278
user6,2026-02-28T10:03:43.541791,132.47,40.36,0.3047,324.35,220.4,0.6795,2.0488,14920.32,29.76,161.68,234.15,258.5,493.92,243.86,192.27,196.72,363.7,231.94,236.79,145.59,389.1,1398.98,438.42,597.21,465.45,200.72,94.95,152.75,133.67,133.73,87.21,133.19,0.0541
user6,2026-02-28T10:04:15.227911,138.94,40.94,0.2947,324.54,225.14,0.6937,1.9618,14279.77,29.41,192.51,170.59,248.72,201.59,864.05,182.69,210.17,325.76,248.04,198.8,172.69,363.11,474.89,1088.92,512.17,434.44,184.02,92.36,167.59,132.67,176.44,83.17,129.88,0.0286
user6,2026-02-28T10:04:30.690640,139.88,38.57,0.2757,307.84,266.63,0.8661,1.2462,14160.59,31.35,184.04,172.96,189.81,308.41,0.0,197.94,210.19,0.0,220.1,195.05,158.87,357.0,536.25,0.0,0.0,419.04,140.81,117.67,165.98,126.52,163.62,91.48,124.16,0.0541
user6,2026-02-28T10:04:45.009565,135.18,42.39,0.3136,293.93,185.6,0.6315,2.1402,12932.73,33.4,165.59,184.94,555.75,399.5,139.02,178.72,201.72,335.38,243.86,196.38,163.26,350.53,672.08,344.1,516.38,424.86,172.38,109.64,156.74,132.9,151.01,91.66,125.9,0.0278
user6,2026-02-28T10:05:01.402035,138.59,45.43,0.3278,343.15,244.1,0.7113,1.9904,14412.26,29.14,242.1,183.59,228.99,238.88,634.07,224.39,221.4,651.61,239.96,211.69,247.64,425.69,606.71,1224.93,822.96,411.31,202.01,100.85,164.77,123.81,149.71,85.54,123.1,0.0
user6,2026-02-28T10:05:18.629967,150.33,42.16,0.2804,367.6,353.66,0.9621,1.3951,16174.26,26.71,224.57,157.11,210.57,540.25,202.68,229.71,211.17,323.84,243.22,540.94,184.67,381.68,713.2,445.07,1912.25,1831.64,191.83,120.67,147.31,123.06,177.85,109.23,135.23,0.0278
user6,2026-02-28T10:05:34.048124,160.06,43.02,0.2688,321.68,199.3,0.6195,1.9368,14154.11,30.52,198.88,198.05,277.97,332.77,347.08,209.97,198.32,327.26,268.18,245.07,179.95,396.93,1169.42,758.09,538.49,479.41,196.35,127.4,184.55,150.86,193.06,103.56,149.72,0.0278
user6,2026-02-28T10:05:49.541950,159.87,45.04,0.2818,309.31,176.64,0.5711,1.9472,14228.39,31.21,221.65,169.03,255.49,344.61,303.59,0.0,197.2,329.87,257.53,175.85,173.06,390.67,745.69,495.96,534.09,461.76,207.07,128.99,156.57,157.51,179.61,115.05,146.81,0.0541
user6,2026-02-28T10:06:10.348312,162.59,58.08,0.3572,340.46,223.89,0.6576,2.0325,16699.28,26.59,221.73,275.48,191.35,339.93,151.75,206.11,227.16,327.73,0.0,525.25,231.45,497.21,599.17,530.99,513.87,0.0,198.23,124.17,184.46,175.88,188.9,107.61,148.27,0.1081
user6,2026-02-28T10:06:31.882978,147.04,42.7,0.2904,399.77,264.74,0.6622,2.0459,19988.71,22.81,324.45,205.51,210.83,867.71,400.82,258.89,208.66,1127.19,156.57,239.27,295.73,529.96,0.0,582.39,1453.27,482.65,179.24,112.88,135.56,143.3,127.81,102.74,139.25,0.1053
user6,2026-02-28T10:06:47.860635,154.71,35.23,0.2277,322.35,203.27,0.6306,2.0572,14183.34,30.46,238.5,158.71,181.42,272.35,160.27,210.44,201.54,593.18,244.12,228.82,195.65,397.21,519.16,647.19,805.1,456.05,189.44,120.38,151.04,117.33,162.34,115.58,153.37,0.0278
user6,2026-02-28T10:07:27.080982,162.46,47.93,0.295,358.34,212.38,0.5927,1.9307,17916.96,26.12,213.64,219.88,293.08,364.86,166.4,200.17,219.0,346.52,298.85,359.88,240.26,433.52,755.31,400.56,555.39,507.72,224.14,139.77,143.18,126.96,184.54,156.64,140.42,0.1026
user6,2026-02-28T10:07:51.282008,150.82,46.96,0.3114,371.99,235.91,0.6342,2.0175,19343.65,24.19,250.75,286.88,284.15,303.37,179.57,232.51,217.39,333.15,201.35,233.33,193.99,537.63,554.5,413.88,564.32,432.52,239.16,129.76,130.77,108.04,165.61,89.85,149.51,0.1282
user6,2026-02-28T10:08:16.838006,144.98,38.89,0.2682,387.49,295.43,0.7624,1.4172,24024.62,21.48,213.74,211.81,199.56,567.7,287.03,253.08,209.64,0.0,254.09,181.14,178.0,409.23,0.0,543.72,0.0,459.48,184.55,122.24,146.3,149.81,140.55,100.82,136.54,0.2326
user6,2026-02-28T10:08:39.998903,150.72,30.15,0.2,342.65,233.33,0.681,1.8577,15076.74,28.65,218.23,301.94,219.97,376.25,259.92,208.9,347.32,391.35,227.24,210.96,171.52,520.17,624.54,464.51,558.65,394.55,164.86,142.81,150.27,138.6,163.13,105.48,153.95,0.0278
user6,2026-02-28T10:09:03.318250,131.09,38.13,0.2909,386.29,273.43,0.7078,2.0439,22032.83,22.33,212.72,201.11,0.0,354.72,232.54,179.5,201.51,0.0,264.58,249.6,343.76,413.83,659.36,397.93,0.0,461.91,160.64,143.47,125.98,141.73,154.2,90.65,132.59,0.1951
user6,2026-02-28T10:09:24.967724,134.95,36.89,0.2733,395.07,313.99,0.7948,1.5275,19753.66,23.69,176.86,206.76,403.71,395.99,283.76,0.0,199.84,329.16,254.39,221.58,196.34,383.62,1039.86,0.0,551.69,476.92,183.68,109.33,122.0,126.95,138.2,91.93,136.61,0.1026
user6,2026-02-28T10:09:39.200494,143.91,32.14,0.2233,304.71,192.82,0.6328,1.6771,12797.71,32.82,194.31,165.32,202.89,267.34,242.63,200.46,483.23,339.31,180.08,166.07,158.23,359.63,488.69,1343.32,536.18,376.95,193.89,130.31,143.82,160.66,182.81,95.64,135.64,0.0
user6,2026-02-28T10:09:54.231207,153.98,36.16,0.2348,294.0,210.97,0.7176,1.7569,13229.9,32.65,189.5,197.87,202.67,378.19,180.72,140.78,192.98,334.15,257.64,220.34,223.54,387.37,597.35,390.34,549.22,472.71,159.47,133.16,141.43,139.95,148.05,102.42,148.94,0.0278
user6,2026-02-28T10:10:45.267754,162.69,36.41,0.2238,316.42,207.23,0.6549,1.7395,13922.37,31.03,166.36,196.7,277.5,296.19,1248.38,319.5,200.92,455.65,249.96,206.85,169.62,363.07,522.5,1390.3,666.36,460.68,181.31,165.83,159.51,169.31,170.34,102.14,144.31,0.0278
user6,2026-02-28T10:12:03.497698,156.25,38.33,0.2453,302.67,166.21,0.5491,2.3034,13317.46,32.44,199.33,162.86,0.0,389.84,289.32,239.03,209.92,338.98,260.53,183.25,165.08,362.19,590.77,867.01,520.0,441.55,195.3,154.47,126.39,132.44,168.53,100.28,144.57,0.0278
user6,2026-02-28T10:12:56.035494,162.45,41.41,0.2549,304.66,221.09,0.7257,1.8216,13106.26,32.05,112.07,252.76,189.8,279.45,262.38,628.49,195.4,329.86,250.01,183.3,170.28,364.83,494.8,0.0,510.06,430.2,164.64,153.96,164.13,219.07,185.03,112.5,148.35,0.0286
user6,2026-02-28T10:13:10.258137,152.37,40.93,0.2687,299.76,238.96,0.7971,1.2857,12590.11,33.36,210.46,169.67,161.42,346.75,177.92,163.57,223.46,325.36,246.17,263.97,236.37,380.13,547.42,404.32,518.34,439.15,199.44,129.43,159.04,121.86,162.38,87.83,137.42,0.0
